"HeroID","Level","Phys_ATK","HP","Phys_Defense","Attack_Speed","Critical_Rate","HP_5_sec","Armor_Pierce","Life_Steal","Magic_Power","Max_Mana","Magic_Defense","Cooldown_Reduction","Movement_Speed","Mana_5_sec","Magic_Pierce","Magic_Life_Steal","Resistance"
H043,13,358.0,6487,391.0,0.36,0.0,72,54.0,0.0,12.0,1580,242.0,0.0,360.0,34,54.0,0.0,0.0
H043,14,373.0,6728,412.0,0.39,0.0,74,57.0,0.0,12.0,1675,225.0,0.0,360.0,35,57.0,0.0,0.0
H043,15,388.0,6970,433.0,0.42,0.0,76,60.0,0.0,12.0,1770,269.0,0.0,360.0,37,60.0,0.0,0.0
H044,1,157.0,3835,166.0,0.0,0.0,68,0.0,0.0,0.0,420,80.0,0.0,380.0,15,0.0,0.0,0.0
H044,2,169.0,4215,195.0,0.01,0.0,72,0.0,0.0,0.0,511,93.0,0.0,380.0,16,0.0,0.0,0.0
H044,3,182.0,4595,224.0,0.02,0.0,77,0.0,0.0,0.0,602,107.0,0.0,380.0,18,0.0,0.0,0.0
H044,4,195.0,4975,253.0,0.03,0.0,81,0.0,0.0,0.0,693,120.0,0.0,380.0,19,0.0,0.0,0.0
H044,5,207.0,5355,282.0,0.04,0.0,86,0.0,0.0,0.0,784,134.0,0.0,380.0,21,0.0,0.0,0.0
H044,6,220.0,5735,311.0,0.05,0.0,91,0.0,0.0,0.0,875,148.0,0.0,380.0,22,0.0,0.0,0.0
H044,7,233.0,6115,340.0,0.06,0.0,95,0.0,0.0,0.0,966,161.0,0.0,380.0,24,0.0,0.0,0.0
H044,8,245.0,6495,369.0,0.07,0.0,100,0.0,0.0,0.0,1057,175.0,0.0,380.0,25,0.0,0.0,0.0
H044,9,258.0,6875,398.0,0.08,0.0,104,0.0,0.0,0.0,1148,188.0,0.0,380.0,27,0.0,0.0,0.0
H044,10,271.0,7255,427.0,0.09,0.0,109,0.0,0.0,0.0,1239,202.0,0.0,380.0,28,0.0,0.0,0.0
H044,11,283.0,7635,456.0,0.1,0.0,113,0.0,0.0,0.0,1330,215.0,0.0,380.0,29,0.0,0.0,0.0
H044,12,296.0,8015,485.0,0.11,0.0,118,0.0,0.0,0.0,1421,229.0,0.0,380.0,31,0.0,0.0,0.0
H044,13,308.0,8395,514.0,0.12,0.0,122,0.0,0.0,0.0,1512,242.0,0.0,380.0,32,0.0,0.0,0.0
H044,14,321.0,8775,543.0,0.13,0.0,127,0.0,0.0,0.0,1603,256.0,0.0,380.0,34,0.0,0.0,0.0
H044,15,334.0,9155,572.0,0.14,0.0,131,0.0,0.0,0.0,1694,269.0,0.0,380.0,35,0.0,0.0,0.0
H045,1,180.0,3579,132.0,0.0,0.0,56,18.0,0.0,15.0,490,80.0,0.0,432.0,18,18.0,0.0,0.0
H045,2,190.0,3846,152.0,0.01,0.0,58,21.0,0.0,18.0,599,93.0,0.0,432.0,19,19.0,0.0,0.0
H045,3,201.0,4113,173.0,0.02,0.0,60,24.0,0.0,21.0,708,107.0,0.0,432.0,21,24.0,0.0,0.0
H045,4,212.0,4380,194.0,0.03,0.0,62,27.0,0.0,24.0,817,120.0,0.0,432.0,23,27.0,0.0,0.0
H045,5,223.0,4647,214.0,0.04,0.0,64,30.0,0.0,27.0,926,134.0,0.0,432.0,25,30.0,0.0,0.0
H045,6,234.0,4914,235.0,0.05,0.0,66,33.0,0.0,30.0,1035,147.0,0.0,432.0,27,33.0,0.0,0.0
H045,7,245.0,5181,256.0,0.06,0.0,68,36.0,0.0,33.0,1144,160.0,0.0,432.0,29,36.0,0.0,0.0
H045,8,256.0,5448,276.0,0.07,0.0,70,39.0,0.0,36.0,1253,174.0,0.0,432.0,31,39.0,0.0,0.0
H045,9,266.0,5715,297.0,0.08,0.0,72,42.0,0.0,39.0,1362,187.0,0.0,432.0,32,42.0,0.0,0.0
H045,10,277.0,5982,318.0,0.09,0.0,74,45.0,0.0,42.0,1471,201.0,0.0,432.0,34,46.0,0.0,0.0
H045,11,288.0,6249,338.0,0.1,0.0,76,48.0,0.0,45.0,1580,214.0,0.0,432.0,36,49.0,0.0,0.0
H045,12,299.0,6516,359.0,0.11,0.0,78,51.0,0.0,48.0,1689,228.0,0.0,432.0,38,52.0,0.0,0.0
H045,13,310.0,6783,379.0,0.12,0.0,80,54.0,0.0,51.0,1798,241.0,0.0,432.0,40,55.0,0.0,0.0
H045,14,320.0,7050,400.0,0.13,0.0,82,57.0,0.0,54.0,1907,255.0,0.0,432.0,41,58.0,0.0,0.0
H045,15,331.0,7317,421.0,0.14,0.0,84,60.0,0.0,57.0,2016,268.0,0.0,432.0,43,62.0,0.0,0.0
H046,1,175.0,3391,133.0,0.0,0.0,53,18.0,0.0,15.0,490,80.0,0.0,360.0,16,18.0,0.0,0.0
H046,2,186.0,3637,153.0,0.01,0.0,55,21.0,0.0,18.0,598,93.0,0.0,360.0,19,21.0,0.0,0.0
H046,3,197.0,3884,174.0,0.02,0.0,57,24.0,0.0,21.0,706,107.0,0.0,360.0,21,24.0,0.0,0.0
H046,4,209.0,4131,195.0,0.03,0.0,59,27.0,0.0,24.0,814,120.0,0.0,360.0,23,27.0,0.0,0.0
H046,5,220.0,4377,216.0,0.04,0.0,61,30.0,0.0,27.0,922,134.0,0.0,360.0,25,30.0,0.0,0.0
H046,6,232.0,4624,237.0,0.05,0.0,63,33.0,0.0,30.0,1030,147.0,0.0,360.0,27,33.0,0.0,0.0
H046,7,243.0,4871,258.0,0.06,0.0,65,36.0,0.0,33.0,1138,160.0,0.0,360.0,29,36.0,0.0,0.0
H046,8,254.0,5117,279.0,0.07,0.0,67,39.0,0.0,36.0,1246,174.0,0.0,360.0,31,39.0,0.0,0.0
H046,9,266.0,5364,299.0,0.08,0.0,69,42.0,0.0,39.0,1354,187.0,0.0,360.0,34,42.0,0.0,0.0
H046,10,277.0,5611,320.0,0.09,0.0,71,45.0,0.0,42.0,1462,201.0,0.0,360.0,36,45.0,0.0,0.0
H046,11,288.0,5857,341.0,0.1,0.0,73,48.0,0.0,45.0,1570,214.0,0.0,360.0,38,48.0,0.0,0.0
H046,12,300.0,6104,362.0,0.11,0.0,75,51.0,0.0,48.0,1678,228.0,0.0,360.0,40,51.0,0.0,0.0
H046,13,311.0,6350,383.0,0.12,0.0,77,54.0,0.0,51.0,1786,241.0,0.0,360.0,42,54.0,0.0,0.0
H046,14,322.0,6597,403.0,0.13,0.0,79,57.0,0.0,54.0,1894,255.0,0.0,360.0,45,57.0,0.0,0.0
H046,15,333.0,6844,424.0,0.14,0.0,81,60.0,0.0,57.0,2002,268.0,0.0,360.0,47,60.0,0.0,0.0
H047,1,186.0,3678,148.0,0.0,0.0,66,0.0,0.0,15.0,420,80.0,0.0,380.0,15,0.0,0.0,0.0
H047,2,197.0,4028,173.0,0.02,0.0,70,0.0,0.0,18.0,513,93.0,0.0,380.0,16,0.0,0.0,0.0
H047,3,209.0,4318,198.0,0.04,0.0,74,0.0,0.0,21.0,606,107.0,0.0,380.0,18,0.0,0.0,0.0
H047,4,220.0,4728,223.0,0.06,0.0,78,0.0,0.0,24.0,699,120.0,0.0,380.0,19,0.0,0.0,0.0
H047,5,232.0,5078,248.0,0.08,0.0,82,0.0,0.0,27.0,792,134.0,0.0,380.0,21,0.0,0.0,0.0
H047,6,243.0,5428,273.0,0.1,0.0,87,0.0,0.0,30.0,855,147.0,0.0,380.0,23,0.0,0.0,0.0
H047,7,255.0,5778,298.0,0.12,0.0,91,0.0,0.0,33.0,978,161.0,0.0,380.0,24,0.0,0.0,0.0
H047,8,266.0,6128,323.0,0.14,0.0,95,0.0,0.0,36.0,1071,174.0,0.0,380.0,26,0.0,0.0,0.0
H047,9,278.0,6478,348.0,0.16,0.0,99,0.0,0.0,39.0,1664,188.0,0.0,380.0,27,0.0,0.0,0.0
H047,10,289.0,6828,373.0,0.18,0.0,104,0.0,0.0,42.0,1257,201.0,0.0,380.0,29,0.0,0.0,0.0
H047,11,301.0,7178,398.0,0.2,0.0,108,0.0,0.0,45.0,1350,215.0,0.0,380.0,31,0.0,0.0,0.0
H047,12,312.0,7528,423.0,0.22,0.0,112,0.0,0.0,48.0,1443,228.0,0.0,380.0,32,0.0,0.0,0.0
H047,13,324.0,7878,448.0,0.24,0.0,116,0.0,0.0,51.0,1536,242.0,0.0,380.0,34,0.0,0.0,0.0
H047,14,335.0,8228,473.0,0.26,0.0,120,0.0,0.0,54.0,1628,255.0,0.0,380.0,36,0.0,0.0,0.0
H047,15,347.0,8578,498.0,0.28,0.0,125,0.0,0.0,57.0,1722,269.0,0.0,380.0,37,0.0,0.0,0.0
H048,1,163.0,3858,165.0,0.0,0.0,67,0.0,0.0,0.0,420,80.0,0.0,370.0,15,0.0,0.0,0.0
H048,2,171.0,4238,194.0,0.01,0.0,71,0.0,0.0,0.0,512,93.0,0.0,370.0,16,0.0,0.0,0.0
H048,3,180.0,4618,224.0,0.02,0.0,76,0.0,0.0,0.0,604,107.0,0.0,370.0,18,0.0,0.0,0.0
H048,4,189.0,4998,254.0,0.03,0.0,81,0.0,0.0,0.0,696,120.0,0.0,370.0,19,0.0,0.0,0.0
H048,5,198.0,5378,284.0,0.04,0.0,86,0.0,0.0,0.0,788,134.0,0.0,370.0,21,0.0,0.0,0.0
H048,6,207.0,5758,314.0,0.05,0.0,91,0.0,0.0,0.0,880,148.0,0.0,370.0,23,0.0,0.0,0.0
H048,7,216.0,6138,344.0,0.06,0.0,96,0.0,0.0,0.0,972,161.0,0.0,370.0,24,0.0,0.0,0.0
H048,8,225.0,6518,374.0,0.07,0.0,101,0.0,0.0,0.0,1064,175.0,0.0,370.0,26,0.0,0.0,0.0
H048,9,233.0,6898,403.0,0.08,0.0,105,0.0,0.0,0.0,1156,188.0,0.0,370.0,27,0.0,0.0,0.0
H048,10,242.0,7278,433.0,0.09,0.0,110,0.0,0.0,0.0,1248,202.0,0.0,370.0,29,0.0,0.0,0.0
H048,11,251.0,7658,463.0,0.1,0.0,115,0.0,0.0,0.0,1340,215.0,0.0,370.0,30,0.0,0.0,0.0
H048,12,260.0,8038,493.0,0.11,0.0,120,0.0,0.0,0.0,1432,229.0,0.0,370.0,32,0.0,0.0,0.0
H048,13,269.0,8418,523.0,0.12,0.0,125,0.0,0.0,0.0,1524,242.0,0.0,370.0,33,0.0,0.0,0.0
H048,14,277.0,8798,552.0,0.13,0.0,129,0.0,0.0,0.0,1616,256.0,0.0,370.0,35,0.0,0.0,0.0
H048,15,286.0,9178,582.0,0.14,0.0,134,0.0,0.0,0.0,1708,269.0,0.0,370.0,36,0.0,0.0,0.0
H049,1,180.0,3565,135.0,0.0,0.0,50,0.0,0.0,12.0,440,80.0,0.0,350.0,15,0.0,0.0,0.0
H049,2,197.0,3828,156.0,0.03,0.0,52,0.0,0.0,12.0,534,93.0,0.0,350.0,16,0.0,0.0,0.0
H049,3,214.0,4092,178.0,0.06,0.0,54,0.0,0.0,12.0,628,107.0,0.0,350.0,18,0.0,0.0,0.0
H049,4,231.0,4355,200.0,0.09,0.0,56,0.0,0.0,12.0,722,120.0,0.0,350.0,19,0.0,0.0,0.0
H049,5,248.0,4619,222.0,0.12,0.0,58,0.0,0.0,12.0,816,134.0,0.0,350.0,21,0.0,0.0,0.0
H049,6,265.0,4882,224.0,0.15,0.0,60,0.0,0.0,12.0,910,147.0,0.0,350.0,22,0.0,0.0,0.0
H049,7,282.0,5146,226.0,0.18,0.0,62,0.0,0.0,12.0,1004,161.0,0.0,350.0,24,0.0,0.0,0.0
H049,8,299.0,5409,288.0,0.21,0.0,64,0.0,0.0,12.0,1098,174.0,0.0,350.0,25,0.0,0.0,0.0
H049,9,316.0,5673,310.0,0.24,0.0,67,0.0,0.0,12.0,1192,188.0,0.0,350.0,27,0.0,0.0,0.0
H049,10,333.0,5936,332.0,0.27,0.0,69,0.0,0.0,12.0,1286,201.0,0.0,350.0,28,0.0,0.0,0.0
H049,11,351.0,6200,354.0,0.3,0.0,71,0.0,0.0,12.0,1380,215.0,0.0,350.0,30,0.0,0.0,0.0
H049,12,368.0,6463,375.0,0.33,0.0,73,0.0,0.0,12.0,1474,228.0,0.0,350.0,32,0.0,0.0,0.0
H049,13,385.0,6727,397.0,0.36,0.0,75,0.0,0.0,12.0,1568,242.0,0.0,350.0,33,0.0,0.0,0.0
H049,14,402.0,6990,419.0,0.39,0.0,77,0.0,0.0,12.0,1662,255.0,0.0,350.0,35,0.0,0.0,0.0
H049,15,419.0,7254,441.0,0.42,0.0,79,0.0,0.0,12.0,1756,269.0,0.0,350.0,36,0.0,0.0,0.0
H050,1,173.0,3358,137.0,0.0,0.0,54,18.0,0.0,12.0,490,80.0,0.0,360.0,17,18.0,0.0,0.0
H050,2,182.0,3617,155.0,0.01,0.0,55,21.0,0.0,12.0,595,93.0,0.0,360.0,18,21.0,0.0,0.0
H050,3,191.0,3876,174.0,0.02,0.0,57,24.0,0.0,12.0,700,107.0,0.0,360.0,20,24.0,0.0,0.0
H050,4,201.0,4136,193.0,0.03,0.0,59,27.0,0.0,12.0,805,120.0,0.0,360.0,22,27.0,0.0,0.0
H050,5,210.0,4395,212.0,0.04,0.0,61,30.0,0.0,12.0,910,134.0,0.0,360.0,24,30.0,0.0,0.0
H050,6,220.0,4655,231.0,0.05,0.0,63,33.0,0.0,12.0,1015,147.3,0.0,360.0,25,33.0,0.0,0.0
H050,7,229.0,4914,250.0,0.06,0.0,65,36.0,0.0,12.0,1120,160.8,0.0,360.0,27,36.0,0.0,0.0
H050,8,238.0,5173,269.0,0.07,0.0,67,39.0,0.0,12.0,1225,174.3,0.0,360.0,29,39.0,0.0,0.0
H050,9,248.0,5433,287.0,0.08,0.0,68,42.0,0.0,12.0,1330,187.8,0.0,360.0,31,42.0,0.0,0.0
H050,10,257.0,5692,306.0,0.09,0.0,70,45.0,0.0,12.0,1435,201.3,0.0,360.0,32,45.0,0.0,0.0
H050,11,266.0,5951,325.0,0.1,0.0,72,48.0,0.0,12.0,1540,214.8,0.0,360.0,34,48.0,0.0,0.0
H050,12,276.0,6211,344.0,0.11,0.0,74,51.0,0.0,12.0,1645,228.3,0.0,360.0,36,51.0,0.0,0.0
H050,13,285.0,6470,363.0,0.12,0.0,76,54.0,0.0,12.0,1750,241.8,0.0,360.0,38,54.0,0.0,0.0
H050,14,294.0,6729,381.0,0.13,0.0,77,57.0,0.0,12.0,1855,255.3,0.0,360.0,40,57.0,0.0,0.0
H050,15,303.0,6988,400.0,0.14,0.0,79,60.0,0.0,12.0,1960,268.8,0.0,360.0,41,60.0,0.0,0.0
H051,1,183.0,3617,136.0,0.0,0.0,60,18.0,0.0,15.0,430,80.0,0.0,380.0,15,18.0,0.0,0.0
H051,2,199.0,3929,161.0,0.02,0.0,92,21.0,0.0,18.0,525,93.0,0.0,380.0,16,21.0,0.0,0.0
H051,3,216.0,4242,187.0,0.04,0.0,65,24.0,0.0,21.0,620,107.0,0.0,380.0,18,24.0,0.0,0.0
H051,4,233.0,4554,213.0,0.06,0.0,68,27.0,0.0,24.0,715,120.0,0.0,380.0,19,27.0,0.0,0.0
H051,5,250.0,4867,238.0,0.08,0.0,71,30.0,0.0,27.0,810,134.0,0.0,380.0,21,30.0,0.0,0.0
H051,6,267.0,5179,264.0,0.1,0.0,74,33.0,0.0,30.0,905,147.0,0.0,380.0,23,33.0,0.0,0.0
H051,7,283.0,5492,290.0,0.12,0.0,77,36.0,0.0,33.0,1000,161.0,0.0,380.0,24,36.0,0.0,0.0
H051,8,300.0,5804,315.0,0.14,0.0,79,39.0,0.0,36.0,1095,174.0,0.0,380.0,26,39.0,0.0,0.0
H051,9,317.0,6117,341.0,0.16,0.0,82,42.0,0.0,39.0,1190,188.0,0.0,380.0,28,42.0,0.0,0.0
H051,10,334.0,6429,367.0,0.18,0.0,85,45.0,0.0,42.0,1285,201.0,0.0,380.0,29,45.0,0.0,0.0
H051,11,351.0,6742,393.0,0.2,0.0,88,48.0,0.0,45.0,1380,215.0,0.0,380.0,31,48.0,0.0,0.0
H051,12,367.0,7054,418.0,0.22,0.0,91,51.0,0.0,48.0,1475,228.0,0.0,380.0,33,51.0,0.0,0.0
H051,13,384.0,7367,444.0,0.24,0.0,94,54.0,0.0,51.0,1570,242.0,0.0,380.0,34,54.0,0.0,0.0
H051,14,401.0,7679,470.0,0.26,0.0,97,57.0,0.0,54.0,1665,255.0,0.0,380.0,36,57.0,0.0,0.0
H051,15,418.0,7992,495.0,0.28,0.0,99,60.0,0.0,57.0,1760,269.0,0.0,380.0,37,60.0,0.0,0.0
H052,1,190.0,3288,133.0,0.0,0.0,55,0.0,0.0,27.0,430,80.0,0.0,380.0,15,0.0,0.0,0.0
H052,2,207.0,3548,153.0,0.02,0.0,57,0.0,0.0,30.0,521,93.0,0.0,380.0,16,0.0,0.0,0.0
H052,3,224.0,3803,173.0,0.04,0.0,59,0.0,0.0,33.0,612,107.0,0.0,380.0,18,0.0,0.0,0.0
H052,4,241.0,4068,193.0,0.06,0.0,61,0.0,0.0,36.0,703,120.0,0.0,380.0,19,0.0,0.0,0.0
H052,5,259.0,4328,213.0,0.08,0.0,63,0.0,0.0,39.0,794,134.0,0.0,380.0,21,0.0,0.0,0.0
H052,6,276.0,4588,233.0,0.1,0.0,65,0.0,0.0,42.0,885,147.0,0.0,380.0,22,0.0,0.0,0.0
H052,7,293.0,4848,253.0,0.12,0.0,68,0.0,0.0,45.0,976,161.0,0.0,380.0,24,0.0,0.0,0.0
H052,8,311.0,5108,273.0,0.14,0.0,70,0.0,0.0,48.0,1067,174.0,0.0,380.0,25,0.0,0.0,0.0
H052,9,328.0,5368,293.0,0.16,0.0,72,0.0,0.0,51.0,1158,188.0,0.0,380.0,27,0.0,0.0,0.0
H052,10,345.0,5628,313.0,0.18,0.0,74,0.0,0.0,54.0,1249,201.0,0.0,380.0,28,0.0,0.0,0.0
H052,11,363.0,5888,333.0,0.2,0.0,76,0.0,0.0,57.0,1340,215.0,0.0,380.0,30,0.0,0.0,0.0
H052,12,380.0,6148,353.0,0.22,0.0,79,0.0,0.0,60.0,1431,288.0,0.0,380.0,31,0.0,0.0,0.0
H052,13,397.0,6408,373.0,0.24,0.0,81,0.0,0.0,63.0,1522,242.0,0.0,380.0,33,0.0,0.0,0.0
H052,14,414.0,6668,393.0,0.26,0.0,83,0.0,0.0,66.0,1613,255.0,0.0,380.0,34,0.0,0.0,0.0
H052,15,432.0,6928,413.0,0.28,0.0,85,0.0,0.0,69.0,1704,269.0,0.0,380.0,36,0.0,0.0,0.0
H053,1,158.0,3850,150.0,0.0,0.0,70,0.0,0.0,0.0,490,80.0,0.0,360.0,17,0.0,0.0,0.13
H053,2,166.0,4185,175.0,0.01,0.0,73,0.0,0.0,0.0,597,93.0,0.0,360.0,18,0.0,0.0,0.13
H053,3,174.0,4521,200.0,0.02,0.0,76,0.0,0.0,0.0,704,107.0,0.0,360.0,20,0.0,0.0,0.13
H053,4,182.0,4856,225.0,0.03,0.0,79,0.0,0.0,0.0,811,120.0,0.0,360.0,22,0.0,0.0,0.13
H053,5,191.0,5192,250.0,0.04,0.0,82,0.0,0.0,0.0,918,134.0,0.0,360.0,24,0.0,0.0,0.13
H053,6,199.0,5527,275.0,0.05,0.0,85,0.0,0.0,0.0,1025,147.0,0.0,360.0,26,0.0,0.0,0.13
H053,7,207.0,5862,300.0,0.06,0.0,88,0.0,0.0,0.0,1132,160.0,0.0,360.0,28,0.0,0.0,0.13
H053,8,216.0,6198,325.0,0.07,0.0,91,0.0,0.0,0.0,1239,174.0,0.0,360.0,30,0.0,0.0,0.13
H053,9,224.0,6533,350.0,0.08,0.0,94,0.0,0.0,0.0,1346,187.0,0.0,360.0,31,0.0,0.0,0.13
H053,10,232.0,6869,375.0,0.09,0.0,97,0.0,0.0,0.0,1453,201.0,0.0,360.0,33,0.0,0.0,0.13
H053,11,240.0,7204,400.0,0.1,0.0,100,0.0,0.0,0.0,1560,214.0,0.0,360.0,35,0.0,0.0,0.13
H053,12,248.0,7540,425.0,0.11,0.0,103,0.0,0.0,0.0,1667,228.0,0.0,360.0,37,0.0,0.0,0.13
H053,13,257.0,7875,450.0,0.12,0.0,106,0.0,0.0,0.0,1774,241.0,0.0,360.0,39,0.0,0.0,0.13
H053,14,265.0,8211,475.0,0.13,0.0,109,0.0,0.0,0.0,1881,255.0,0.0,360.0,40,0.0,0.0,0.13
H053,15,273.0,8546,500.0,0.14,0.0,112,0.0,0.0,0.0,1988,268.0,0.0,360.0,42,0.0,0.0,0.13
H054,1,160.0,3650,145.0,0.0,0.0,60,0.0,0.0,0.0,420,80.0,0.0,380.0,14,0.0,0.0,0.0
H054,2,172.0,4010,170.0,0.02,0.0,63,0.0,0.0,0.0,509,93.0,0.0,380.0,15,0.0,0.0,0.0
H054,3,184.0,4370,195.0,0.04,0.0,66,0.0,0.0,0.0,598,107.0,0.0,380.0,16,0.0,0.0,0.0
H054,4,196.0,4730,220.0,0.06,0.0,69,0.0,0.0,0.0,687,120.0,0.0,380.0,18,0.0,0.0,0.0
H054,5,208.0,5090,245.0,0.08,0.0,72,0.0,0.0,0.0,776,134.0,0.0,380.0,19,0.0,0.0,0.0
H054,6,220.0,5450,270.0,0.1,0.0,75,0.0,0.0,0.0,865,147.0,0.0,380.0,20,0.0,0.0,0.0
H054,7,232.0,5810,295.0,0.12,0.0,78,0.0,0.0,0.0,954,160.0,0.0,380.0,22,0.0,0.0,0.0
H054,8,244.0,6170,320.0,0.14,0.0,81,0.0,0.0,0.0,1043,174.0,0.0,380.0,23,0.0,0.0,0.0
H054,9,256.0,6530,345.0,0.16,0.0,84,0.0,0.0,0.0,1132,187.0,0.0,380.0,24,0.0,0.0,0.0
H054,10,268.0,6890,370.0,0.18,0.0,87,0.0,0.0,0.0,1221,201.0,0.0,380.0,26,0.0,0.0,0.0
H054,11,280.0,7250,395.0,0.2,0.0,90,0.0,0.0,0.0,1310,214.0,0.0,380.0,27,0.0,0.0,0.0
H054,12,292.0,7610,420.0,0.22,0.0,93,0.0,0.0,0.0,1399,227.0,0.0,380.0,28,0.0,0.0,0.0
H054,13,304.0,7970,445.0,0.24,0.0,96,0.0,0.0,0.0,1488,241.0,0.0,380.0,29,0.0,0.0,0.0
H054,14,316.0,8330,470.0,0.26,0.0,99,0.0,0.0,0.0,1577,254.0,0.0,380.0,31,0.0,0.0,0.0
H054,15,328.0,8690,495.0,0.28,0.0,102,0.0,0.0,0.0,1666,268.0,0.0,380.0,32,0.0,0.0,0.0
H055,1,169.0,3357,133.0,0.0,0.0,51,18.0,0.0,12.0,440,80.0,0.0,360.0,15,18.0,0.0,0.0
H055,2,185.0,3616,154.0,0.3,0.0,53,21.0,0.0,12.0,535,93.0,0.0,360.0,16,21.0,0.0,0.0
H055,3,202.0,3875,176.0,0.6,0.0,55,24.0,0.0,12.0,630,107.0,0.0,360.0,18,24.0,0.0,0.0
H055,4,219.0,4134,197.0,0.9,0.0,57,27.0,0.0,12.0,725,120.0,0.0,360.0,19,27.0,0.0,0.0
H055,5,236.0,4393,219.0,0.12,0.0,59,30.0,0.0,12.0,820,134.0,0.0,360.0,21,30.0,0.0,0.0
H055,6,253.0,4653,241.0,0.15,0.0,61,33.0,0.0,12.0,915,147.0,0.0,360.0,22,33.0,0.0,0.0
H055,7,269.0,4912,262.0,0.18,0.0,63,36.0,0.0,12.0,1010,161.0,0.0,360.0,24,36.0,0.0,0.0
H055,8,286.0,5171,284.0,0.21,0.0,65,39.0,0.0,12.0,1105,174.0,0.0,360.0,26,39.0,0.0,0.0
H055,9,303.0,5430,305.0,0.24,0.0,67,42.0,0.0,12.0,1200,188.0,0.0,360.0,27,42.0,0.0,0.0
H055,10,320.0,5689,327.0,0.27,0.0,69,45.0,0.0,12.0,1295,201.0,0.0,360.0,29,45.0,0.0,0.0
H055,11,337.0,5949,349.0,0.3,0.0,71,48.0,0.0,12.0,1390,215.0,0.0,360.0,30,48.0,0.0,0.0
H055,12,353.0,6208,370.0,0.33,0.0,73,51.0,0.0,12.0,1485,228.0,0.0,360.0,32,51.0,0.0,0.0
H055,13,370.0,6467,392.0,0.36,0.0,75,54.0,0.0,12.0,1580,242.0,0.0,360.0,34,54.0,0.0,0.0
H055,14,387.0,6726,413.0,0.39,0.0,78,57.0,0.0,12.0,1675,255.0,0.0,360.0,35,57.0,0.0,0.0
H055,15,404.0,6985,435.0,0.42,0.0,80,60.0,0.0,12.0,1770,269.0,0.0,360.0,37,60.0,0.0,0.0
H056,1,186.0,3784,135.0,0.0,0.0,62,0.0,0.0,27.0,430,80.0,0.0,370.0,16,0.0,0.0,0.0
H056,2,202.0,4140,160.0,0.03,0.0,65,0.0,0.0,30.0,526,93.0,0.0,370.0,17,0.0,0.0,0.0
H056,3,219.0,4497,186.0,0.06,0.0,68,0.0,0.0,33.0,622,107.0,0.0,370.0,19,0.0,0.0,0.0
H056,4,236.0,4853,212.0,0.09,0.0,72,0.0,0.0,36.0,718,120.0,0.0,370.0,21,0.0,0.0,0.0
H056,5,253.0,5210,238.0,0.12,0.0,75,0.0,0.0,39.0,814,134.0,0.0,370.0,22,0.0,0.0,0.0
H056,6,270.0,5567,264.0,0.15,0.0,78,0.0,0.0,42.0,910,147.0,0.0,370.0,24,0.0,0.0,0.0
H056,7,286.0,5923,290.0,0.18,0.0,82,0.0,0.0,45.0,1006,161.0,0.0,370.0,26,0.0,0.0,0.0
H056,8,303.0,6279,316.0,0.21,0.0,85,0.0,0.0,48.0,1102,175.0,0.0,370.0,28,0.0,0.0,0.0
H056,9,320.0,6636,342.0,0.24,0.0,88,0.0,0.0,51.0,1198,188.0,0.0,370.0,29,0.0,0.0,0.0
H056,10,337.0,6993,368.0,0.27,0.0,92,0.0,0.0,54.0,1294,201.0,0.0,370.0,31,0.0,0.0,0.0
H056,11,354.0,7349,394.0,0.3,0.0,95,0.0,0.0,57.0,1390,215.0,0.0,370.0,33,0.0,0.0,0.0
H056,12,370.0,7706,419.0,0.33,0.0,98,0.0,0.0,60.0,1486,228.0,0.0,370.0,34,0.0,0.0,0.0
H056,13,387.0,8062,445.0,0.36,0.0,101,0.0,0.0,63.0,1582,242.0,0.0,370.0,36,0.0,0.0,0.0
H056,14,404.0,8419,471.0,0.39,0.0,105,0.0,0.0,66.0,1678,255.0,0.0,370.0,37,0.0,0.0,0.0
H056,15,421.0,8776,497.0,0.42,0.0,108,0.0,0.0,69.0,1774,269.0,0.0,370.0,39,0.0,0.0,0.0
H057,1,188.0,3377,133.0,0.0,0.0,53,0.0,0.0,27.0,490,80.0,0.0,350.0,18,0.0,0.0,0.0
H057,2,198.0,3640,153.0,0.01,0.0,55,0.0,0.0,30.0,590,93.0,0.0,350.0,19,0.0,0.0,0.0
H057,3,209.0,3903,173.0,0.02,0.0,57,0.0,0.0,33.0,704,107.0,0.0,350.0,21,0.0,0.0,0.0
H057,4,220.0,4166,193.0,0.03,0.0,59,0.0,0.0,36.0,809,120.0,0.0,350.0,23,0.0,0.0,0.0
H057,5,231.0,4429,213.0,0.04,0.0,61,0.0,0.0,39.0,916,134.0,0.0,350.0,25,0.0,0.0,0.0
H057,6,242.0,4692,233.0,0.05,0.0,63,0.0,0.0,42.0,1023,147.0,0.0,350.0,27,0.0,0.0,0.0
H057,7,253.0,4955,253.0,0.06,0.0,65,0.0,0.0,45.0,1130,161.0,0.0,350.0,29,0.0,0.0,0.0
H057,8,264.0,5218,273.0,0.07,0.0,67,0.0,0.0,48.0,1237,174.0,0.0,350.0,30,0.0,0.0,0.0
H057,9,274.0,5481,293.0,0.08,0.0,69,0.0,0.0,51.0,1344,188.0,0.0,350.0,32,0.0,0.0,0.0
H057,10,285.0,5744,313.0,0.09,0.0,71,0.0,0.0,54.0,1451,201.0,0.0,350.0,34,0.0,0.0,0.0
